x,y,dataset
-0.026085647,-0.057188433,rna3k
0.015479824,-0.009490801,rna3k
0.016250396,-0.02121026,rna3k
0.014620528,0.03936875,rna3k
-0.026420195,0.023297029,rna3k
-0.025684923,-0.008878241,rna3k
0.016137786,-0.009318351,rna3k
-0.026390973,0.0036023306,rna3k
-0.026255753,-0.030142894,rna3k
0.015913436,-0.011827954,rna3k
-0.02132173,0.028930029,rna3k
0.016166348,0.00548408,rna3k
-0.026786393,0.00046623865,rna3k
0.016207922,0.014149564,rna3k
-0.022284795,0.011336981,rna3k
0.016176077,0.01207478,rna3k
0.015995616,0.0020701045,rna3k
0.016287949,-0.0032244143,rna3k
0.014082283,0.016895598,rna3k
0.014612491,0.00839192,rna3k
0.01624311,-0.015794648,rna3k
-0.026339918,-0.0072809444,rna3k
0.016287617,-0.009966713,rna3k
-0.025296539,-0.03366577,rna3k
0.016240338,0.039869227,rna3k
0.0040369285,-0.019383779,rna3k
0.016176218,-0.004109358,rna3k
0.016251795,-0.0065836404,rna3k
-0.026928935,-0.01365312,rna3k
-0.026696928,0.038812917,rna3k
0.016251894,0.003207698,rna3k
0.01631797,-0.0025668275,rna3k
-0.02595223,0.0085730655,rna3k
-0.026996542,0.01685997,rna3k
0.016206663,0.025232788,rna3k
-0.025112962,0.013595304,rna3k
0.016224261,0.009161336,rna3k
-0.025815498,0.008946662,rna3k
-0.02648253,-0.00013626501,rna3k
0.01450939,0.0062212837,rna3k
-0.026463918,-0.007631071,rna3k
0.016265273,0.0040418147,rna3k
0.015903823,0.039793428,rna3k
-0.026018102,0.0039002486,rna3k
-0.025892913,0.038698364,rna3k
0.01611669,-0.020266265,rna3k
-0.026038371,-0.0014795111,rna3k
-0.004059176,0.0036954165,rna3k
0.016113123,0.0012016362,rna3k
0.01588638,0.0140087595,rna3k
-0.025729777,-9.246634e-05,rna3k
0.015977412,0.020788722,rna3k
0.014337965,-0.009514506,rna3k
-0.02585185,-0.0058073285,rna3k
-0.027026895,-0.0018670791,rna3k
0.016263513,-0.011513538,rna3k
0.016014105,-0.008793549,rna3k
0.003644648,0.0016132258,rna3k
0.015916532,-0.032466006,rna3k
-0.026839225,0.03599089,rna3k
0.015832478,0.009284295,rna3k
0.0035759925,0.010489074,rna3k
0.016196614,0.01783861,rna3k
0.016182128,-0.0021904067,rna3k
0.015944224,0.00884551,rna3k
0.013637485,0.013307469,rna3k
-0.026994428,0.011991821,rna3k
0.0037073102,-0.0048004184,rna3k
-0.026308801,0.0032503782,rna3k
-0.025748529,0.03762833,rna3k
0.016197925,-0.0014140926,rna3k
-0.026042178,0.0026404236,rna3k
0.01600966,0.012826363,rna3k
0.016016288,0.010443991,rna3k
0.014269374,0.009563635,rna3k
0.01351686,-0.018269533,rna3k
0.016249413,0.020785706,rna3k
-0.017001497,-0.0344558,rna3k
-0.021510532,-0.02486198,rna3k
-0.026589023,0.011789169,rna3k
-0.026131751,0.026973406,rna3k
-0.021160912,0.0021082172,rna3k
0.016114809,0.04041004,rna3k
-0.02638906,0.015721332,rna3k
-0.025454296,-0.01844393,rna3k
0.014093905,0.0154985525,rna3k
0.015991267,0.033449266,rna3k
-0.021466682,0.010223607,rna3k
0.016199987,0.034139242,rna3k
0.01615702,0.006895304,rna3k
-0.02622161,0.019683698,rna3k
-0.026837053,-0.0034910254,rna3k
-0.021395251,-0.013624149,rna3k
0.014250948,-0.024500102,rna3k
-0.02700375,-0.0037070739,rna3k
0.016180132,-0.00025806832,rna3k
0.015977973,-0.02509094,rna3k
0.016280651,-0.004670546,rna3k
0.0058915922,-0.0030438388,rna3k
0.016293772,0.037439734,rna3k
0.016260056,0.019067766,rna3k
0.016210837,0.0031612776,rna3k
0.002047154,0.015785336,rna3k
-0.026833776,-0.03181759,rna3k
-0.026111024,0.0052371435,rna3k
-0.026069447,-0.031222478,rna3k
-0.02583081,-0.02246447,rna3k
-0.022144876,-0.016464356,rna3k
-0.025229562,0.0033733111,rna3k
0.016208725,0.028984513,rna3k
-0.0037033712,0.015887577,rna3k
0.016165419,0.013532374,rna3k
0.015940573,0.020424565,rna3k
0.015988309,0.0049495855,rna3k
0.015200372,0.009468605,rna3k
-0.02578845,-0.023011947,rna3k
0.01623189,-0.004467799,rna3k
0.01595918,-0.0026305027,rna3k
-0.026414726,0.0089512365,rna3k
0.0034692723,0.01429029,rna3k
0.0037126816,-0.022352733,rna3k
0.01621497,-0.0115585085,rna3k
0.013668558,-0.011431223,rna3k
0.015554945,-0.02230439,rna3k
0.016189372,0.00879606,rna3k
-0.026318777,0.006415792,rna3k
-0.025962668,0.010008971,rna3k
0.013510401,0.021537988,rna3k
0.016286617,-0.018086672,rna3k
0.015963027,0.00904709,rna3k
-0.026735663,-0.005617991,rna3k
-0.0040718014,0.008860225,rna3k
0.015971532,-0.004144623,rna3k
0.016237209,0.014249492,rna3k
0.015982138,0.00837106,rna3k
0.015865564,-0.017191168,rna3k
0.016140956,-0.031812288,rna3k
0.004701877,-0.007092642,rna3k
0.013560884,-0.018105034,rna3k
0.016126638,-0.016680326,rna3k
-0.025935601,0.0074283932,rna3k
0.016279561,0.0070693754,rna3k
0.010267062,-0.035244137,rna3k
-0.022728654,0.006716136,rna3k
-0.026008196,-0.02523302,rna3k
-0.026415346,-0.015142879,rna3k
-0.026664197,0.018944615,rna3k
-0.026199516,0.0100485515,rna3k
-0.02256988,-0.0035744638,rna3k
0.01365525,-0.0075264713,rna3k
-0.026915625,0.01669205,rna3k
0.015729265,-0.03091436,rna3k
0.014282451,0.024643958,rna3k
0.013510083,0.0040623,rna3k
-0.027011862,-0.0076080705,rna3k
-0.025912337,0.023267802,rna3k
0.016273122,0.013703363,rna3k
0.014129359,0.006479471,rna3k
-0.02630193,0.005336049,rna3k
0.013537139,0.0064658145,rna3k
0.01627298,-0.0014560468,rna3k
0.00422354,0.00634276,rna3k
0.016156128,0.0019449152,rna3k
0.014643609,-0.03292442,rna3k
0.016200023,-0.021673063,rna3k
0.015823318,-0.02436067,rna3k
0.015912363,-0.008536313,rna3k
0.016219206,0.001304257,rna3k
-0.021251634,0.016299235,rna3k
-0.025868485,-0.0037285513,rna3k
-0.025887502,-0.0065049687,rna3k
0.016231675,-0.0029653332,rna3k
0.015336147,-0.032172494,rna3k
0.0024523472,-0.020649808,rna3k
-0.02632553,0.01455148,rna3k
-0.026965648,0.01372081,rna3k
0.01597299,0.023865117,rna3k
0.016232044,0.017775362,rna3k
0.0158492,-0.0056798165,rna3k
0.0039990833,0.016601525,rna3k
0.014078945,-0.001209148,rna3k
0.01596928,0.015308015,rna3k
-0.02588551,0.013273489,rna3k
0.016109906,-0.019661196,rna3k
0.016180431,0.025653375,rna3k
0.015852544,0.0052028247,rna3k
-0.025798209,0.009612002,rna3k
0.016176213,0.0069567654,rna3k
0.013632957,-0.023432443,rna3k
-0.025626428,0.01752523,rna3k
0.0036329867,-0.0028233973,rna3k
-0.026892075,-0.005926427,rna3k
-0.025876233,-0.008688833,rna3k
0.012541462,-0.002349973,rna3k
0.01620276,0.004213647,rna3k
0.003366196,-0.005725811,rna3k
-0.025717068,0.0034935887,rna3k
-0.025795031,-0.01252862,rna3k
0.015964666,-0.0112487525,rna3k
-0.026703648,-0.01435968,rna3k
-0.026064673,0.0048299287,rna3k
0.016250411,0.012775037,rna3k
0.015981372,0.005495914,rna3k
0.015909366,-0.04374446,rna3k
0.013411225,-0.014543966,rna3k
0.016147291,0.032998003,rna3k
0.015815899,-0.016053306,rna3k
-0.026063306,0.012222457,rna3k
0.016277928,0.023008196,rna3k
-0.026074165,-0.012387625,rna3k
0.016234707,-0.003076888,rna3k
0.0151912905,0.012206706,rna3k
0.0152526535,0.034950323,rna3k
0.0037444353,0.0025201659,rna3k
-0.025955416,0.0250258,rna3k
0.01619783,-0.021454975,rna3k
0.016289689,0.007899142,rna3k
-0.026588354,0.0018180511,rna3k
0.0023957642,0.0010778095,rna3k
0.01615847,0.009467161,rna3k
0.015764756,-0.016196871,rna3k
-0.025765954,0.022889635,rna3k
-0.026872728,0.019489424,rna3k
0.0037665416,-0.0028218252,rna3k
0.01429928,-0.05847571,rna3k
0.014301363,0.006464209,rna3k
-0.026886582,-0.0015685209,rna3k
0.016247096,-0.024888292,rna3k
0.015347503,-0.028232737,rna3k
-0.026155403,0.0019096441,rna3k
0.015668074,-0.0068430738,rna3k
-0.026123613,-0.01870466,rna3k
0.015922671,0.005971035,rna3k
-0.02636682,0.013891896,rna3k
-0.025420018,-0.032192007,rna3k
0.015811276,0.031170413,rna3k
-0.025958603,0.028043851,rna3k
-0.027025765,-0.024949875,rna3k
0.01604121,-0.0005466497,rna3k
0.015264795,0.020996371,rna3k
0.015976906,0.010491022,rna3k
0.013500037,-0.00088195765,rna3k
0.016062375,-0.03101001,rna3k
-0.026470907,0.010855886,rna3k
0.016179992,0.010426172,rna3k
-0.02636891,0.005745995,rna3k
0.016273977,-0.0016455782,rna3k
-0.025523653,0.03033632,rna3k
0.014235604,0.030026244,rna3k
0.01587409,0.0052080615,rna3k
0.016255992,-0.01461307,rna3k
0.016157083,-0.010578431,rna3k
0.016247282,-0.042862665,rna3k
-0.02633481,0.0029497303,rna3k
0.015967116,0.011970006,rna3k
-0.025692679,-0.024632327,rna3k
0.014265997,0.0064276555,rna3k
0.016248,0.036824826,rna3k
-0.021360295,0.010949564,rna3k
0.016124018,-0.012674764,rna3k
0.010799396,0.010005539,rna3k
0.0037347688,-0.032436863,rna3k
0.01624394,-0.01824045,rna3k
-0.026492681,-0.024079422,rna3k
-0.0037908324,0.006472385,rna3k
0.014576423,-0.014557733,rna3k
0.016078684,-0.0085654305,rna3k
-0.026013603,0.041441694,rna3k
0.016044438,0.0029429754,rna3k
-0.026663585,-0.0105435625,rna3k
0.014125566,0.026786275,rna3k
-0.025010288,-0.014733002,rna3k
-0.026995447,-0.019004405,rna3k
0.0142672,-0.01245914,rna3k
0.01608175,-0.0035372586,rna3k
0.016222611,0.018294925,rna3k
-0.025853962,0.0064126165,rna3k
0.016180862,-0.00030582515,rna3k
-0.026527885,-0.010449558,rna3k
0.016234187,0.032722827,rna3k
0.015861105,-0.014748744,rna3k
0.016091542,-0.017008526,rna3k
-0.0027489916,-0.006454864,rna3k
-0.025940724,-0.01691834,rna3k
-0.0019886815,0.031972572,rna3k
-0.025922796,-0.0027025552,rna3k
-0.026983952,0.017191976,rna3k
0.016138176,-0.027809393,rna3k
-0.027040731,0.016738793,rna3k
-0.026729045,0.032581072,rna3k
-0.026048372,-0.00021444295,rna3k
-0.025906095,-0.012561176,rna3k
0.016201664,-0.021933354,rna3k
0.014366536,0.011855366,rna3k
-0.026585625,0.032179773,rna3k
-0.026797017,0.0012737821,rna3k
-0.026970852,0.034420904,rna3k
-0.026098462,0.020887362,rna3k
-0.025937019,-0.02888916,rna3k
-0.012375184,0.0199214,rna3k
0.016276106,0.025601203,rna3k
0.015983611,-0.0072214114,rna3k
0.014222932,0.01746062,rna3k
0.015818365,-0.02293946,rna3k
-0.026963782,0.011518488,rna3k
0.016196277,0.02518666,rna3k
-0.026557034,0.0016573048,rna3k
0.01622245,0.0047449,rna3k
0.016094092,0.007333489,rna3k
0.015954232,0.020870302,rna3k
0.016266478,-0.0074134306,rna3k
0.016269147,0.006462259,rna3k
0.016289195,0.011500564,rna3k
0.01624882,-0.0065106484,rna3k
0.015233861,0.026525574,rna3k
0.0038645642,-0.008295977,rna3k
0.016276233,0.041293472,rna3k
0.014491799,-0.0040884395,rna3k
0.016240291,0.021861643,rna3k
0.016220812,0.0069560227,rna3k
0.016248202,0.004283964,rna3k
-0.02618407,-0.018874895,rna3k
-0.026703358,0.0029499817,rna3k
0.016240377,0.009151483,rna3k
0.016269514,0.013333617,rna3k
0.016053887,-0.020822264,rna3k
-0.023156673,0.027518451,rna3k
0.012549371,-0.006211338,rna3k
0.0136687085,-0.030200636,rna3k
-0.025512747,0.029896095,rna3k
0.016203681,-0.019670866,rna3k
0.0036480639,0.013081346,rna3k
0.016297122,-0.046937782,rna3k
-0.026561663,-0.0082700355,rna3k
0.016297333,0.0049877255,rna3k
-0.025955658,0.011366684,rna3k
0.014486775,-0.01716252,rna3k
-0.025593115,-0.020498693,rna3k
-0.027050648,0.008575556,rna3k
-0.026796404,-0.024667973,rna3k
0.0034647004,-1.9253204e-05,rna3k
0.01623912,-0.015647154,rna3k
0.016190773,-0.0134308245,rna3k
0.015942134,-0.026446186,rna3k
-0.02611956,0.0328139,rna3k
-0.02660568,-0.009660575,rna3k
-0.02596807,0.015913244,rna3k
-0.02612221,-0.0017194668,rna3k
-0.026167711,0.010605797,rna3k
0.016043926,-0.0145254405,rna3k
-0.025261924,0.010663821,rna3k
-0.026483092,-0.017276023,rna3k
-0.025737904,0.009733378,rna3k
0.0039048423,0.008654157,rna3k
-0.025904728,0.03214974,rna3k
0.016038511,0.02690792,rna3k
0.016238643,-0.025204187,rna3k
0.014419564,0.004253399,rna3k
-0.027007688,0.031471297,rna3k
0.01631671,0.004485699,rna3k
-0.026664302,0.028677467,rna3k
-0.025694106,0.0074217618,rna3k
0.016239963,-0.012985596,rna3k
-0.02648425,-0.0025928037,rna3k
0.01623474,0.0072409096,rna3k
0.00382779,-0.0037530453,rna3k
-0.026080575,-0.005056548,rna3k
-0.023143882,-0.00053775386,rna3k
0.003583156,0.0038155355,rna3k
-0.026698012,0.017694244,rna3k
0.014901077,0.013462184,rna3k
-0.026030274,0.019296892,rna3k
0.016199125,0.01278239,rna3k
0.016078306,-0.0048967465,rna3k
0.015721947,-0.032580912,rna3k
-0.025677146,-0.01900918,rna3k
-0.025205117,-0.017419247,rna3k
0.016041433,0.005599289,rna3k
0.016180033,-0.009712004,rna3k
0.015977643,-0.028991029,rna3k
-0.004015057,0.0145682655,rna3k
0.016324848,0.021821389,rna3k
0.0162277,-0.016395506,rna3k
0.0034438136,-0.015488731,rna3k
-0.02635138,-0.037798226,rna3k
0.016157836,-0.01084605,rna3k
0.015993902,-0.020925593,rna3k
0.01600706,-0.018518703,rna3k
0.01590282,-0.014157506,rna3k
0.016216246,0.004730664,rna3k
-0.026439127,0.026947953,rna3k
-0.026821112,-0.03171194,rna3k
0.016098922,0.031625442,rna3k
0.015782004,-0.011151631,rna3k
-0.026007758,0.010755528,rna3k
-0.021511422,0.011761013,rna3k
-0.026833551,-0.020790063,rna3k
0.01619769,0.023436353,rna3k
0.015984807,0.016676066,rna3k
-0.026067695,0.00866202,rna3k
0.00548519,-0.019201504,rna3k
0.014677898,-0.0055883634,rna3k
0.0153131485,0.04342408,rna3k
0.015844095,-0.0037932512,rna3k
-0.025691072,0.022627825,rna3k
-0.026789421,-0.011258151,rna3k
-0.026174543,-0.018016707,rna3k
0.016239135,-0.011190137,rna3k
-0.027004771,-0.020524498,rna3k
0.016251372,-0.001368181,rna3k
0.016085602,0.006198527,rna3k
0.015967576,0.04438907,rna3k
0.0145651195,0.028747575,rna3k
-0.019998042,-5.2177704e-05,rna3k
-0.02707362,0.022135366,rna3k
0.003878214,0.028047288,rna3k
0.01620486,0.036794875,rna3k
0.016314806,-0.010897364,rna3k
0.01598227,0.001021624,rna3k
0.0162353,0.026805421,rna3k
0.0140655935,-0.0066762776,rna3k
-0.025756521,-0.009963248,rna3k
-0.021832265,-0.027311742,rna3k
-0.025990497,-0.004606991,rna3k
0.014407191,0.0013673758,rna3k
-0.0037452474,-0.01527464,rna3k
-0.025939103,0.035370536,rna3k
0.015793601,-0.0032931555,rna3k
-0.025874604,0.006441281,rna3k
0.014004585,0.0039626155,rna3k
0.015547696,-0.0500889,rna3k
0.014274612,0.011829173,rna3k
0.016219461,-0.028092032,rna3k
-0.026641853,-0.016344523,rna3k
0.0034444628,0.0069130897,rna3k
0.01590557,0.034944125,rna3k
0.016188098,0.019570328,rna3k
0.016180094,-0.005545261,rna3k
-0.026012814,0.00227613,rna3k
0.013564198,-0.02903963,rna3k
-0.026933247,-0.028113589,rna3k
0.016192123,0.019626196,rna3k
0.013016085,-0.009920078,rna3k
0.0037477724,0.015561641,rna3k
0.015988063,0.005809748,rna3k
0.0039861253,0.035750113,rna3k
-0.026996708,-0.03117666,rna3k
0.003927705,0.00022864778,rna3k
0.016198853,-0.010197809,rna3k
0.016031126,0.020209776,rna3k
-0.026011545,0.011613581,rna3k
0.016189523,-0.0074192863,rna3k
0.016215865,-0.031685404,rna3k
0.016287442,0.00809123,rna3k
0.01476737,0.012494051,rna3k
0.013197974,-0.016163692,rna3k
0.016239405,-0.0095311,rna3k
-0.027013538,-0.019606614,rna3k
0.016326154,-0.0041450905,rna3k
-0.025736459,-0.008169567,rna3k
-0.0037731824,-0.014003345,rna3k
-0.026079724,-0.012978301,rna3k
0.014511277,-0.029736977,rna3k
-0.02370734,-0.003821962,rna3k
0.01622001,0.011200128,rna3k
0.012966152,0.04730339,rna3k
-0.026164053,0.0183269,rna3k
0.0160028,0.04375032,rna3k
0.015003246,0.0057423403,rna3k
0.015913812,0.01500234,rna3k
-0.026055839,0.036743503,rna3k
0.014404593,-0.03404133,rna3k
0.01628365,-0.0033984608,rna3k
0.01604155,0.008740968,rna3k
-0.02579106,-0.037308775,rna3k
-0.024443656,0.00927621,rna3k
0.015926853,-0.022212995,rna3k
0.016100105,-0.00813887,rna3k
-0.02580445,-0.005869347,rna3k
-0.025922688,0.0005760278,rna3k
0.01627529,-0.0064448565,rna3k
0.016220042,0.030442664,rna3k
0.016268546,0.007171717,rna3k
0.016267782,0.0134908175,rna3k
0.016236426,-0.0054934113,rna3k
-0.02148082,-0.02598314,rna3k
-0.026045796,-0.014262849,rna3k
0.014117038,-0.00260596,rna3k
0.016190885,-0.022883812,rna3k
0.014053189,-0.001819066,rna3k
0.016305536,-0.02472432,rna3k
-0.025658125,0.0069509917,rna3k
0.01602345,0.008691054,rna3k
-0.02602334,-0.033154894,rna3k
0.016173989,0.004144909,rna3k
-0.026136538,-0.0017030917,rna3k
-0.0037381093,-0.01736807,rna3k
0.01625467,0.010177195,rna3k
0.0039167907,0.023894766,rna3k
0.016294248,-0.010702027,rna3k
0.01600076,-0.011657315,rna3k
-0.025904894,-0.0070936894,rna3k
-0.026099607,-0.015782567,rna3k
0.01610379,0.0028872811,rna3k
-0.026370037,-0.00683248,rna3k
0.014285006,-0.0103561105,rna3k
-0.02694609,-0.006827029,rna3k
0.01599946,-0.016324002,rna3k
0.015890403,-0.0024345317,rna3k
-0.026362922,-0.004058609,rna3k
0.016034547,0.0153361475,rna3k
-0.026767954,0.03249461,rna3k
0.014384323,0.02390658,rna3k
-0.024802506,0.011186022,rna3k
0.014430664,-0.014118024,rna3k
-0.026501982,0.010072222,rna3k
0.015991194,0.002246432,rna3k
0.015997197,0.010335228,rna3k
0.016174981,-0.011903219,rna3k
-0.026828323,-0.0031653307,rna3k
0.014490535,-0.020847952,rna3k
0.01436119,-0.010258408,rna3k
-0.018361744,-0.006044197,rna3k
0.0039003126,0.014305124,rna3k
-0.026832823,-0.0072918306,rna3k
0.015829653,0.027825229,rna3k
0.016202705,-0.0016691278,rna3k
0.016225249,-0.023114963,rna3k
0.01623503,-0.0045109564,rna3k
0.016245333,0.023257555,rna3k
0.01626927,-0.06636272,rna3k
0.016259648,0.013790047,rna3k
0.0160996,0.0171229,rna3k
-0.027066652,0.016585587,rna3k
0.016014012,-0.024878774,rna3k
0.015876438,-0.005343311,rna3k
0.016209768,0.002783889,rna3k
-0.024817359,0.040896837,rna3k
-0.02382043,0.038334798,rna3k
0.016278232,0.009388317,rna3k
0.016036661,-0.010257143,rna3k
0.016202971,-0.045783263,rna3k
-0.02688083,-0.035110272,rna3k
-0.026879935,-0.024483496,rna3k
0.016205188,-0.03163567,rna3k
-0.026587376,0.029079407,rna3k
-0.024379486,-0.00027873335,rna3k
0.0034026569,0.008057027,rna3k
0.014501036,0.007617447,rna3k
-0.026254462,0.009894293,rna3k
-0.026837405,0.003139567,rna3k
0.003821432,0.034297705,rna3k
0.008071077,-0.013146113,rna3k
-0.02596413,0.024410289,rna3k
0.003957732,-0.009273334,rna3k
-0.02684518,-0.012399165,rna3k
0.0036789384,0.020402396,rna3k
-0.025946388,0.004478119,rna3k
-0.026804801,0.00023697346,rna3k
0.016050367,-0.054132864,rna3k
0.0142668,0.007252272,rna3k
0.015978679,-0.0062840222,rna3k
0.016291376,0.0037316636,rna3k
0.01508523,0.017943712,rna3k
0.0034720718,-0.035804875,rna3k
0.016071355,0.012329067,rna3k
0.016286619,0.008608387,rna3k
-0.009548058,-0.0337391,rna3k
0.0038134612,0.005694975,rna3k
0.015703982,-0.006158743,rna3k
0.016271608,-0.0071659586,rna3k
-0.026682157,0.004006946,rna3k
0.015971608,0.018904243,rna3k
-0.02689864,-0.020693447,rna3k
0.015313062,-0.037431262,rna3k
0.01627485,-0.02712389,rna3k
-0.023165407,0.016113337,rna3k
-0.0033637378,0.041289993,rna3k
-0.02677534,-0.005408164,rna3k
-0.025895597,0.0102888895,rna3k
0.015594495,-4.1836945e-05,rna3k
0.016202215,-0.00026716036,rna3k
0.014617958,0.02574156,rna3k
0.016256815,0.0046758517,rna3k
0.01626443,0.010196768,rna3k
0.013705602,0.022913955,rna3k
-0.025788529,0.009605977,rna3k
-0.026625065,0.011984366,rna3k
-0.02668115,0.010755363,rna3k
0.015858654,-0.032337025,rna3k
-0.026789987,0.01248189,rna3k
0.016273042,-0.021148244,rna3k
0.016196236,0.015652696,rna3k
-0.025358334,0.009216114,rna3k
0.016073,-0.003199374,rna3k
0.015983421,0.004431675,rna3k
0.016166477,-0.029080592,rna3k
0.0039032286,0.017428417,rna3k
0.016267465,0.021463607,rna3k
-0.026886338,-0.015130563,rna3k
0.014667013,0.007650109,rna3k
-0.026293973,0.02098084,rna3k
-0.02665817,-0.0114551885,rna3k
0.015928557,-0.022475922,rna3k
-0.025903907,-0.00033385816,rna3k
0.016245946,0.0069558243,rna3k
-0.026715921,-0.023824424,rna3k
0.01584334,-0.009761742,rna3k
0.016209712,0.009267395,rna3k
-0.02560941,-0.0012354059,rna3k
0.016284728,-0.017474,rna3k
-0.02636136,-0.024705298,rna3k
-0.02590001,0.041077346,rna3k
0.016243726,0.026572522,rna3k
0.016143005,-0.0063272715,rna3k
0.0037207603,-0.040754523,rna3k
0.014151948,-0.024712384,rna3k
0.014869145,0.005732738,rna3k
0.016068207,0.019479828,rna3k
-0.026828457,-0.0065022074,rna3k
0.01617291,0.021682909,rna3k
0.013642748,0.004031013,rna3k
0.015952552,0.024168907,rna3k
-0.024740294,0.013252566,rna3k
0.0153936315,0.00554887,rna3k
-0.025713852,0.004221734,rna3k
-0.02455373,-0.006837091,rna3k
-0.026029384,0.006261609,rna3k
0.01620071,0.03312226,rna3k
-0.026430592,-0.045419984,rna3k
0.01616269,-0.016943151,rna3k
0.014899501,-0.014559058,rna3k
0.0158617,-0.0095232455,rna3k
-0.026865046,0.020741569,rna3k
-0.026236493,-0.003925874,rna3k
-0.024299216,0.00471852,rna3k
0.016010227,-0.028857425,rna3k
-0.026872873,0.0030531082,rna3k
0.016205154,-0.0023512836,rna3k
0.014193275,-0.0058229477,rna3k
0.01629134,-0.009355685,rna3k
-0.025945127,0.0009244634,rna3k
0.015685989,0.0068511483,rna3k
-0.024458354,0.018840302,rna3k
0.014486911,-0.023309723,rna3k
-0.026863135,-0.011229273,rna3k
-0.02681712,-0.010813363,rna3k
0.014993873,0.014926426,rna3k
0.0034802821,0.060415667,rna3k
-0.02645385,0.0042393804,rna3k
0.014115605,0.010752478,rna3k
-0.026327725,0.0034868852,rna3k
0.015968783,0.022966234,rna3k
0.013609552,-0.014084897,rna3k
-0.02569488,0.0030527406,rna3k
0.0102717,-0.014244921,rna3k
-0.026794229,-0.008381228,rna3k
0.016358,-0.010751395,rna3k
-0.026496405,0.017660825,rna3k
0.013523222,0.020166568,rna3k
0.016197925,0.00023511697,rna3k
-0.026974818,-0.016451016,rna3k
0.0036158212,-0.036087736,rna3k
0.016237691,-0.0085824765,rna3k
0.014411682,0.025747135,rna3k
0.013156516,0.020845419,rna3k
0.016262239,-0.013785142,rna3k
-0.026519654,0.017534068,rna3k
-0.026628155,-0.0039110417,rna3k
-0.026918015,0.03306171,rna3k
0.014330181,0.00018760128,rna3k
-0.026425976,0.005561684,rna3k
0.015481276,0.022427825,rna3k
0.016275171,0.025540287,rna3k
-0.025977,-0.0091032805,rna3k
